id,timestamp,hour,day,month,datetime,source,destination,cab_type,name,price,distance,surge_multiplier,temperature,apparentTemperature,short_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,temperatureHigh,temperatureLow,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,moonPhase,precipIntensityMax,temperatureMin,temperatureMax
28110ff4-3696-42ec-9cd0-e9f71d41d99e,1544755812,2,14,12,14/12/2018 02:50,North Station,Fenway,Uber,UberX,12,3.05,1,31.54,31.54,Overcast,0,0,0.67,2.11,2.7,10,33.96,27.21,21.68,1035.3,173,1,0,10,0.21,1.00E-04,18.24,33.96
57363300-c4c8-4a2d-8fee-ce5f8c275401,NA,14,26,11,NA,North Station,North End,Uber,UberPool,5.5,1.08,1,43.51,43.51,Possible Drizzle,0.0053,0.57,0.93,2.73,2.73,6.121,47.3,42.1,41.5,1015.08,122,1,1,6.121,0.64,0.13,40.49,47.3
f4bf6ef1-7fea-4bb5-b03f-18825d24b922,NA,6,27,11,NA,Financial District,Northeastern University,Lyft,Lux Black XL,45.5,4.34,1,43.03,36.79,Light Rain,0.0674,1,0.93,11.62,12.67,2.642,47.55,33.1,41.15,996.34,65,1,0,2.642,0.68,0.1064,35.36,47.55
84d94462-6853-471e-ba49-dda2e541659c,NA,11,17,12,NA,Boston University,Theatre District,Uber,WAV,9.5,2.98,1,34.87,28.73,Overcast,0.0023,0.16,0.93,7.37,8.18,8.275,41.51,24.05,32.99,1004.23,340,1,0,8.275,0.33,0.0183,34.24,41.51
516a3ffe-1e4f-48f4-b231-72d07b4ee58f,NA,7,16,12,NA,Boston University,Financial District,Uber,UberX,19.5,3.96,1,40.19,35.1,Partly Cloudy,0,0,0.69,7.48,9.7,10,43.7,34.07,30.69,1023.03,54,0.2,0,10,0.3,0.1261,39.07,43.7
fe64a72b-8223-4165-9a16-8898bc149184,NA,5,3,12,NA,West End,South Station,Lyft,Lyft XL,13.5,1.7,1,45.78,45.78,Foggy,0,0,0.94,1.71,2.44,1.46,57.52,33.58,44.22,1001.35,276,1,0,1.46,0.89,4.00E-04,42.83,57.52
e13ad498-4dca-4b51-b0c5-8ed0d9fdd5f3,NA,16,26,11,NA,Financial District,Boston University,Uber,Black,28.5,4.44,1,45.8,43.94,Overcast,0.0024,0.29,0.89,4.1,4.3,9.579,46.59,41.77,42.84,1013.62,115,1,1,9.579,0.64,0.1227,40.35,46.59
031af0ea-a2fd-4a07-bf5b-2a73379e1699,1544919909,0,16,12,16/12/2018 00:25,Northeastern University,West End,Lyft,Lux Black XL,34,2.82,1,43.96,40.8,Partly Cloudy,0,0,0.68,5.48,8.73,10,54.47,38.94,33.96,1023.51,45,0.23,0,10,0.27,0.0074,39.54,54.47
20d6cb18-7342-401b-9cb1-a6a2b4b914df,1545147308,15,18,12,18/12/2018 15:35,Theatre District,Fenway,Lyft,Shared,7,3.18,1,27.41,16.07,Partly Cloudy,0,0,0.46,14.11,24.43,10,32.8,20.88,9.37,1010.13,318,0.43,1,10,0.37,0.0028,23.23,38.11
6c230d60-e70d-4f96-814d-01db7545c07e,NA,20,16,12,NA,South Station,Beacon Hill,Uber,Taxi,NA,2.5,1,42.85,38.1,Overcast,0,0,0.73,7.92,12.7,9.984,43.61,34.22,34.93,1014.49,67,0.96,0,9.984,0.3,0.1257,38.48,43.61
591d0484-4f24-4304-a3bf-68ad84ef7c1f,1544970907,14,16,12,16/12/2018 14:35,Haymarket Square,Beacon Hill,Lyft,Lux Black XL,27.5,1.36,1,42.21,37.73,Overcast,0,0,0.71,7.12,9.48,9.81,43.78,34.12,33.41,1021.86,86,1,1,9.81,0.3,0.1246,38.94,43.78
d19ff2b5-3d0f-4e38-b3dd-d7fbd2960ad4,NA,19,29,11,NA,Northeastern University,Theatre District,Lyft,Lyft XL,13.5,2.01,1,43.49,37.19,Mostly Cloudy,0,0,0.52,12.13,19.97,9.796,44.61,28.79,26.83,1007.12,313,0.53,0,9.796,0.75,0,35.35,44.61
d35dcfef-0a13-4069-83f0-57c61f6ed495,NA,5,30,11,NA,Financial District,Haymarket Square,Uber,WAV,7.5,0.92,1,33.78,29.4,Clear,0,0,0.75,4.74,5,9.99,42.64,31.57,26.76,1013.87,306,0,0,9.99,0.79,3.00E-04,28.78,42.64
648f74f9-a04d-4157-9200-6c72c8d698d4,1544936414,5,16,12,16/12/2018 05:00,Fenway,West End,Uber,Taxi,NA,2.73,1,40.3,36.8,Clear,0,0,0.7,5.04,6.98,10,43.61,34.22,31.32,1024.05,41,0,0,10,0.3,0.1257,38.48,43.61
778305dd-6536-4af2-895b-7f3f08c6d9b6,NA,23,26,11,NA,North End,Back Bay,Uber,Taxi,NA,3.61,1,44.34,39.93,Light Rain,0.0274,1,0.91,7.86,7.86,5.177,46.49,41.9,41.99,1007.32,95,1,0,5.177,0.64,0.1225,40.45,46.49
34f696a5-f3dd-4ce5-8525-6c77fdecf559,NA,19,2,12,NA,Boston University,North Station,Lyft,Lux Black,30,3.46,1,49.88,49.22,Light Rain,0.0246,1,0.93,3.38,3.38,3.052,50.8,44.97,48.02,1004.33,159,1,0,3.052,0.86,0.0916,36.32,50.8
d3e919d4-47bf-4474-9de6-a9b95def5703,NA,12,16,12,NA,North Station,Fenway,Uber,UberXL,16.5,3.05,1,41.09,36.6,Overcast,0,0,0.71,6.75,8.45,10,43.78,34.12,32.52,1022.31,69,1,0,10,0.3,0.1246,38.94,43.78
e971bb7b-1dc5-4324-b41b-72212f899117,NA,15,28,11,NA,North Station,Fenway,Lyft,Shared,7,3.18,1,41.24,35.9,Mostly Cloudy,0,0,0.6,8.39,12.38,10,42.6,37.33,28.42,991.46,297,0.74,1,10,0.72,0,33.7,42.6
9482f1c3-b7b7-49b7-a2e1-6a5130bc11e4,NA,7,26,11,NA,Theatre District,Haymarket Square,Lyft,Lyft XL,13.5,1.72,1,42.02,42.02,Overcast,0,0,0.91,2.01,2.01,6.397,46.49,41.9,39.47,1014.24,76,1,0,6.397,0.64,0.1225,40.45,46.49
db5fe49f-e0ab-4352-b0ae-0d6b3b453544,NA,0,30,11,NA,North End,Beacon Hill,Uber,Black,20.5,1.68,1,38.6,32.72,Clear,0,0,0.62,8.3,11.14,9.933,45.12,28.54,26.77,1010.96,319,0.12,0,9.933,0.75,0,34.84,45.12
cd177123-d34f-4334-9372-1759c3af8ff5,NA,6,29,11,NA,Beacon Hill,Haymarket Square,Uber,UberX,7.5,1.35,1,38.74,32.35,Mostly Cloudy,0,0,0.69,9.42,13.28,9.972,44.61,28.79,29.33,1000.05,304,0.82,0,9.972,0.75,0,35.35,44.61
a2c68ed0-69d6-4b53-b332-28b4abd3d4f2,1543675376,14,1,12,01/12/2018 14:42,Beacon Hill,South Station,Uber,UberXL,13.5,2.48,1,36.99,32.27,Partly Cloudy,0,0,0.68,5.87,6.26,9.91,44.66,35.04,27.53,1022.32,344,0.44,1,9.91,0.82,0,31.71,44.66
3614a50b-f9e8-472d-8c76-c3a24b9cbd3d,NA,4,29,11,NA,Northeastern University,West End,Uber,UberXL,17.5,2.87,1,38.18,32.09,Mostly Cloudy,0,0,0.7,8.52,9.67,10,42.6,37.33,29.13,998.75,303,0.59,0,10,0.72,0,33.7,42.6
796f5505-c0e9-4297-b650-774c28b82f3a,NA,2,4,12,NA,Theatre District,South Station,Uber,UberX,7,0.55,1,45.12,40.99,Partly Cloudy,0,0,0.63,7.64,9.95,9.945,57.87,32.8,33.14,1002.57,271,0.48,0,9.945,0.89,7.00E-04,42.96,57.87
c2d13788-9650-45fe-8726-5580abac6fae,NA,12,29,11,NA,West End,Northeastern University,Uber,Black SUV,29.5,3.15,1,38.35,32.5,Partly Cloudy,0,0,0.64,8.14,11.55,9.96,44.68,28.64,27.39,1004.9,310,0.29,0,9.96,0.75,0,35.07,44.68
58a58e60-eddb-4abf-8d89-7cbd3d5fc720,1545040207,9,17,12,17/12/2018 09:50,North End,Back Bay,Uber,Taxi,NA,2.34,1,35.84,29.23,Drizzle,0.0092,0.74,0.94,8.52,10.39,3.606,41.39,23.87,34.25,1004.71,352,1,0,3.606,0.33,0.0185,34.07,41.39
5551083b-ccdf-4974-b3a5-41e70f293e3f,NA,9,16,12,NA,Northeastern University,Beacon Hill,Uber,Black,21.5,2.61,1,42.34,37.12,Mostly Cloudy,0,0,0.68,8.66,9.17,10,43.68,34.19,32.7,1021.98,57,0.72,0,10,0.3,0.1276,39.89,43.68
3b702785-8c4e-43a3-9cb7-9b8915e96dd8,NA,4,29,11,NA,North Station,Northeastern University,Uber,WAV,11.5,3.31,1,38.18,32.09,Mostly Cloudy,0,0,0.7,8.52,9.67,10,42.6,37.33,29.13,998.75,303,0.59,0,10,0.72,0,33.7,42.6
254d81ae-0e2a-42fb-8a78-2edfc92ef3d7,1543301843,6,27,11,27/11/2018 06:57,Theatre District,Boston University,Lyft,Lyft,10.5,3.11,1,43.03,36.79,Light Rain,0.0674,1,0.93,11.62,12.67,2.642,47.55,33.1,41.15,996.34,65,1,0,2.642,0.68,0.1064,35.36,47.55
e35389b2-118c-4094-a61d-374161827ac3,1544808308,17,14,12,14/12/2018 17:25,South Station,Financial District,Lyft,Shared,3.5,0.62,1,44.89,43.2,Partly Cloudy,0,0,0.54,3.73,3.73,9.962,46.68,40.9,29.03,1030.83,167,0.16,1,9.962,0.24,0,26.93,46.68
f65a39ba-032d-4596-80ac-1341cb6b47b4,1543864383,19,3,12,03/12/2018 19:13,Haymarket Square,Beacon Hill,Lyft,Lux Black XL,26,1.36,1,53.34,53.34,Overcast,0,0,0.5,7.32,8.99,10,57.52,33.58,35.04,999.71,289,0.89,0,10,0.89,4.00E-04,42.83,57.52
2c8ca3eb-068d-4a5f-a173-267b3a60b8b0,NA,20,28,11,NA,North End,Beacon Hill,Lyft,Lyft,9,2.38,1,41.91,36.71,Overcast,0,0,0.6,8.42,13,10,42.57,37.37,29.05,992.85,295,1,0,10,0.72,0,33.7,42.57
2b649367-5e10-489b-95c4-f512b7fe3411,NA,19,26,11,NA,Theatre District,Northeastern University,Uber,Black,19,1.8,1,45.07,40.97,Overcast,0.0021,0.1,0.85,7.55,7.55,8.286,46.41,42.14,40.82,1009.8,104,1,0,8.286,0.64,0.1215,40.65,46.41
8f49405a-7128-4ae8-b752-bfdda08ef567,NA,8,29,11,NA,Beacon Hill,Fenway,Lyft,Lyft XL,13.5,2.45,1,38.61,32.4,Mostly Cloudy,0,0,0.68,8.99,16.24,10,44.96,28.42,28.96,1000.98,306,0.74,0,10,0.75,0,35.2,44.96
12928e99-1815-40f5-81f8-15b75ec6f8b4,NA,10,1,12,NA,Northeastern University,West End,Lyft,Lyft XL,16.5,2.96,1,32.05,28.02,Partly Cloudy,0,0,0.81,4.1,4.1,9.858,44.8,34.67,26.89,1021.7,309,0.4,0,9.858,0.82,0,31.26,44.8
5e1bef06-a1b2-4f02-bf15-e525208a93e0,NA,12,2,12,NA,Financial District,Fenway,Lyft,Shared,9,4.56,1,41.19,36.49,Light Rain,0.0923,1,0.92,7.16,7.16,4.661,50.8,44.97,39.06,1017.35,109,1,0,4.661,0.86,0.0916,36.32,50.8
1aabd461-5b7c-4f1e-b323-749e4a125fd4,NA,6,14,12,NA,Theatre District,Fenway,Lyft,Lyft XL,19.5,3.09,1,29.63,29.63,Mostly Cloudy,0,0,0.74,1.1,2.49,9.716,46.51,40.83,22.41,1035.55,212,0.77,0,9.716,0.24,0,27.27,46.51
cc451aff-d801-44b8-9a74-a6b8fbe62526,NA,12,2,12,NA,Haymarket Square,Financial District,Lyft,Lux Black,16.5,1.02,1,41.19,36.49,Light Rain,0.0923,1,0.92,7.16,7.16,4.661,50.8,44.97,39.06,1017.35,109,1,0,4.661,0.86,0.0916,36.32,50.8
ae009b70-aeed-4ac5-a65d-7f8e39964eff,NA,13,27,11,NA,Boston University,Theatre District,Lyft,Shared,7,2.95,1,44.94,42.13,Possible Drizzle,0.007,0.61,0.94,5.23,5.23,3.231,47.06,33.83,43.32,988.09,227,1,0,3.231,0.68,0.1429,36.37,47.06
e2d0fb9f-44e6-4b6e-8595-0f6b2e37db96,NA,23,30,11,NA,Fenway,West End,Lyft,Lyft,13.5,2.81,1.25,38.62,35.98,Overcast,0,0,0.66,3.75,3.75,10,42.13,30.17,28.26,1017.33,282,1,0,10,0.79,0,28.9,42.13
d063dcc2-c622-4564-b040-fca7f2f25065,1543615983,22,30,11,30/11/2018 22:13,South Station,North Station,Uber,UberX,9.5,1.58,1,40.13,38.08,Overcast,0,0,0.6,3.38,3.99,9.833,42.52,31.71,27.31,1017.16,281,1,0,9.833,0.79,3.00E-04,28.79,42.52
821f7e5e-7f44-4a6d-9e7a-9b2e185b66fc,NA,14,17,12,NA,North End,Theatre District,Lyft,Shared,5,1.55,1,36.45,31,Overcast,5.00E-04,0.09,0.88,6.79,8.73,9.037,41.39,23.87,33.32,1003.86,328,1,1,9.037,0.33,0.0185,34.07,41.39
24fd69ed-2707-4f77-98ff-7b39bfbb600e,NA,11,28,11,NA,Northeastern University,Financial District,Uber,Black SUV,36,3.31,1,35.54,30.98,Mostly Cloudy,0,0,0.73,5.31,7.2,9.933,42.61,37.6,27.87,991.07,270,0.76,0,9.933,0.72,0,33.85,42.61
43e20197-24ea-477e-9846-72706e6e376c,1544948114,8,16,12,16/12/2018 08:15,North End,Beacon Hill,Uber,Taxi,NA,1.79,1,39.67,35,Partly Cloudy,0,0,0.72,6.57,9.01,10,43.74,34.07,31.38,1022.08,51,0.32,0,10,0.3,0.1246,38.88,43.74
6c46ea50-01c2-4f1a-9b25-bcc14f68e2e5,NA,9,2,12,NA,Theatre District,Fenway,Uber,UberX,10.5,2.66,1,38.54,36.11,Light Rain,0.0308,1,0.93,3.53,3.98,4.421,50.94,44.88,36.81,1019.41,124,1,0,4.421,0.86,0.0894,36.4,50.94
2171bea1-8d36-4b36-8d24-373ffaf521c4,1543528081,21,29,11,29/11/2018 21:48,Financial District,Fenway,Uber,UberXL,22.5,4.48,1,41.97,36.09,Partly Cloudy,0,0,0.55,10,15.17,9.784,44.76,28.78,26.82,1008.97,310,0.31,0,9.784,0.75,0,35.12,44.76
0a7dcd7d-7fbc-44d8-89cb-eae537e397e2,1544398410,23,9,12,09/12/2018 23:33,Fenway,Beacon Hill,Uber,WAV,12,2.46,1,30.26,24.67,Clear,0,0,0.58,5.4,6.25,9.972,35.97,21.91,17.19,1022.19,219,0,0,9.972,0.09,3.00E-04,15.95,35.97
a550f861-381c-473d-bd9e-405f099add44,NA,3,4,12,NA,Northeastern University,North Station,Uber,UberPool,9,3.22,1,45.16,41,Mostly Cloudy,0,0,0.6,7.73,12.02,10,57.42,33.6,32.06,1002.63,276,0.53,0,10,0.89,4.00E-04,42.86,57.42
c7e6f6b3-1be3-4a53-a962-144c4a1beef3,1543537083,0,30,11,30/11/2018 00:18,Beacon Hill,Boston University,Uber,UberX,9.5,2.27,1,38.6,32.72,Clear,0,0,0.62,8.3,11.14,9.933,45.12,28.54,26.77,1010.96,319,0.12,0,9.933,0.75,0,34.84,45.12
26001669-6996-4544-89f3-93ce7a33c186,1544860513,7,15,12,15/12/2018 07:55,Northeastern University,Financial District,Lyft,Lux Black XL,42.5,4.08,1,46.66,44.16,Mostly Cloudy,0,0,0.91,5.21,7.94,10,54.4,39.22,44.19,1022.09,226,0.87,0,10,0.27,0.0075,39.78,54.4
05ecb316-e590-4ab1-89be-d6b2f31f0f4e,NA,5,18,12,NA,North End,North Station,Lyft,Lux Black,16.5,1,1,36.27,29.5,Overcast,0,0,0.66,9.02,15.15,7.357,32.91,20.9,26.11,1000.4,300,1,0,7.357,0.37,0.0029,23.05,37.96
70d6d269-fe6c-4356-848d-355791d4d9c0,NA,20,2,12,NA,Northeastern University,Back Bay,Uber,UberXL,12,1.64,1,49.7,49.7,Possible Drizzle,0.005,0.59,0.96,2.86,2.86,1.348,50.37,44.79,48.54,1003.5,278,1,0,1.348,0.86,0.0956,36.1,50.37
638e7099-9445-4f21-ae96-15e9ee04c595,NA,9,2,12,NA,West End,North End,Uber,UberXL,13,1.23,1,38.54,36.11,Light Rain,0.0308,1,0.93,3.53,3.98,4.421,50.94,44.88,36.81,1019.41,124,1,0,4.421,0.86,0.0894,36.4,50.94
f3760426-952a-4bb8-b865-f5885ef6ce15,NA,10,30,11,NA,Fenway,Theatre District,Lyft,Lux Black XL,38,2.48,1,29.68,26.66,Clear,0,0,0.85,3.03,3.03,9.882,42.52,31.71,25.64,1015.68,296,0,0,9.882,0.79,3.00E-04,28.79,42.52
2c2d896f-4787-4d43-88c8-786e75c85144,NA,15,13,12,NA,West End,Haymarket Square,Lyft,Lux Black XL,27.5,0.77,1,28.42,28.42,Partly Cloudy,0,0,0.57,2.81,4.06,9.725,33.92,27.05,15.14,1034.03,13,0.21,1,9.725,0.21,1.00E-04,18.05,33.92
acc2def9-d30a-4151-be2e-9015a06d0ffa,NA,3,27,11,NA,North End,Beacon Hill,Lyft,Lux,19.5,2.39,1,43.73,37.84,Rain,0.1088,1,0.89,11.14,16.89,4.503,46.49,41.9,40.83,1001.71,79,1,0,4.503,0.64,0.1225,40.45,46.49
1a3b4f1e-7515-43f4-baf1-91d1fc46cf5e,NA,11,17,12,NA,Fenway,Back Bay,Uber,Black SUV,25,1.5,1,34.87,28.73,Overcast,0.0023,0.16,0.93,7.37,8.18,8.275,41.51,24.05,32.99,1004.23,340,1,0,8.275,0.33,0.0183,34.24,41.51
6dfcb7cf-9cc7-42f6-86e8-b297ef8b61c4,1544867409,9,15,12,15/12/2018 09:50,South Station,North Station,Lyft,Lux Black XL,52.5,2.38,1.75,46.62,45.36,Overcast,0,0,0.88,3.52,5.7,9.76,54.48,38.73,43.33,1021.3,225,0.93,0,9.76,0.27,0.0084,39.49,54.48
0cc046ab-5420-46d1-a231-2435bbfcefbc,NA,15,13,12,NA,North Station,Boston University,Uber,WAV,13,3.01,1,28.42,28.42,Partly Cloudy,0,0,0.57,2.81,4.06,9.725,33.92,27.05,15.14,1034.03,13,0.21,1,9.725,0.21,1.00E-04,18.05,33.92
8b219f36-876f-458c-867e-37ec0a1ba749,NA,18,29,11,NA,North Station,South Station,Uber,Black,20.5,2.17,1,43.65,37.25,Partly Cloudy,0,0,0.52,12.55,23.67,9.92,45.03,28.9,27.12,1006.54,312,0.35,1,9.92,0.75,0,34.67,45.03
2e83dcd1-a6e8-44b8-a3bc-b9fbb8326903,1544840713,2,15,12,15/12/2018 02:25,North End,West End,Uber,WAV,7,1.16,1,42.27,39.99,Overcast,0,0,0.89,3.95,3.99,10,46.97,40.72,39.17,1025.28,200,1,0,10,0.24,0,26.58,46.97
b9e7ee8e-cbbf-4d9b-aff4-eb92bc384fb3,1544844006,3,15,12,15/12/2018 03:20,North End,Financial District,Lyft,Lux Black,16.5,1.14,1,42.85,40.01,Overcast,0,0,0.92,4.73,6.52,7.769,46.63,40.78,40.77,1024.64,208,1,0,7.769,0.24,0,27.21,46.63
6456c24a-88f2-4468-8951-797b28f39729,NA,18,18,12,NA,North Station,South Station,Lyft,Lux,16.5,2.16,1,30.8,20.78,Clear,0,0,0.41,13.14,22.28,9.974,32.81,20.92,9.69,1010.58,321,0,1,9.974,0.37,0.0028,23.09,38.03
b035b177-2157-4575-8d18-bb7fb35108d5,NA,13,16,12,NA,Beacon Hill,North End,Uber,UberPool,9,2.25,1,42.11,37.54,Overcast,0,0,0.7,7.26,8.97,9.779,43.8,34.18,32.91,1022.24,83,0.91,0,9.779,0.3,0.1261,39.28,43.8
de8b7253-47c6-449f-b9f5-9b200dba8437,NA,7,14,12,NA,Northeastern University,Theatre District,Lyft,Lux Black,32.5,2.01,1.5,29.22,29.22,Overcast,0,0,0.74,1.03,2.33,9.706,46.65,40.76,22.12,1035.42,206,1,0,9.706,0.24,0,27.18,46.65
154fb629-0a46-4473-ab38-ca23a310920f,NA,11,18,12,NA,Haymarket Square,Beacon Hill,Uber,Taxi,NA,0.91,1,24.71,12.26,Mostly Cloudy,0,0,0.51,15,24.98,9.901,32.81,20.92,9.22,1006.6,315,0.77,0,9.901,0.37,0.0028,23.09,38.03
3457360f-9f88-41b2-bc4a-adb5c58c2b3f,1543797476,0,3,12,03/12/2018 00:37,Beacon Hill,Fenway,Lyft,Lux,16.5,2.41,1,48.45,48.45,Overcast,0,0,0.95,2.74,3.14,6.639,50.99,45.04,47.14,1002.76,286,1,0,6.639,0.86,0.0888,36.6,50.99
9f748c45-da63-44e0-ab58-9852eb2bd991,NA,23,16,12,NA,West End,Fenway,Uber,WAV,9.5,2.84,1,41.29,36.01,Light Rain,0.0567,0.94,0.86,8.3,8.3,4.054,43.83,34.25,37.56,1012.72,57,1,0,4.054,0.3,0.1252,39.22,43.83
cbbb20f1-18f3-4591-9ceb-4080f5ee95a4,NA,0,27,11,NA,South Station,Beacon Hill,Uber,UberPool,9,2.5,1,44.52,39.94,Rain,0.1058,1,0.91,8.33,8.4,3.79,46.49,41.9,42.17,1006.47,89,1,0,3.79,0.64,0.1225,40.45,46.49
886ce883-28e1-4fbb-b6ad-1775e137f7cf,NA,13,28,11,NA,North End,Theatre District,Uber,WAV,8.5,1.41,1,35.98,31.03,Partly Cloudy,0,0,0.7,5.92,5.92,9.843,42.18,36.71,27.26,991.62,264,0.44,0,9.843,0.72,1.00E-04,33.1,42.18
e91f1f30-b538-4047-ad81-5fbf5b7f84c2,NA,21,13,12,NA,North End,Financial District,Lyft,Lux,13.5,1.12,1,32.6,32.6,Mostly Cloudy,0,0,0.58,1.87,3.49,10,33.78,26.58,19.3,1034.39,130,0.71,0,10,0.21,1.00E-04,17.85,33.78
400444af-ec84-4b95-9a56-0908fb7fe022,NA,22,15,12,NA,Boston University,Financial District,Uber,UberPool,12.5,4.3,1,46.91,44.41,Partly Cloudy,0,0,0.64,5.28,8.98,9.963,54.47,38.88,35.48,1022.43,35,0.23,0,9.963,0.27,0.0074,39.48,54.47
7ffaf81d-da34-4f5e-9d6a-ad34d730a689,1543239670,13,26,11,26/11/2018 13:41,North End,West End,Lyft,Lux Black XL,34,1.25,1.25,41.43,39.55,Overcast,6.00E-04,0.09,0.92,3.4,3.49,3.058,46.5,41.82,39.3,1014.88,47,1,0,3.058,0.64,0.1228,40.39,46.5
675d454a-1152-4f89-bc37-14ce0475bace,NA,20,28,11,NA,South Station,Beacon Hill,Uber,UberPool,8,2.58,1,41.91,36.71,Overcast,0,0,0.6,8.42,13,10,42.57,37.37,29.05,992.85,295,1,0,10,0.72,0,33.7,42.57
d1cead39-93af-48e7-88eb-399bbd18b7d1,NA,14,3,12,NA,Boston University,Theatre District,Lyft,Lux,19.5,2.97,1,52.45,52.45,Mostly Cloudy,0,0,0.87,4.95,4.95,10,57.27,33.67,48.63,999.97,236,0.81,1,10,0.89,5.00E-04,42.89,57.27
de943fa7-0abf-4cf9-8c55-1d7ec74aae21,1543426150,17,28,11,28/11/2018 17:29,South Station,Theatre District,Lyft,Lyft,7,1.23,1,40.77,35.14,Overcast,0,0,0.63,8.76,14.9,10,42.57,37.37,29.17,991.33,303,1,1,10,0.72,0,33.7,42.57
6be1261c-2dba-43b8-b506-3b78f277768d,NA,21,27,11,NA,Fenway,Financial District,Uber,Black SUV,37,4.4,1,42.23,36.87,Mostly Cloudy,0,0,0.7,8.92,10.36,9.961,47.55,33.1,33.05,991.47,250,0.77,0,9.961,0.68,0.1064,35.36,47.55
719e926e-6d55-4ecd-a254-0e63dfc83cfa,NA,10,2,12,NA,North Station,North End,Lyft,Lyft,7,1.06,1,38.92,36.06,Light Rain,0.0462,1,0.93,4,4.75,4.183,50.99,45.04,36.99,1019.14,117,1,0,4.183,0.86,0.0888,36.6,50.99
32eea612-902a-4b10-aa2f-0a0db2d307d9,1543458261,2,29,11,29/11/2018 02:24,West End,Boston University,Uber,Black SUV,33.5,2.8,1,37.92,31.91,Mostly Cloudy,0,0,0.71,8.28,12.43,9.981,42.7,37.17,29.42,997.37,305,0.75,0,9.981,0.72,0,33.6,42.7
e6ea003c-fb11-4a67-bade-79e86b9646bb,NA,21,3,12,NA,Beacon Hill,North End,Lyft,Lux,16.5,2.13,1,50.43,50.43,Partly Cloudy,0,0,0.5,7.21,10.33,9.972,57.27,33.63,32.42,1000.65,284,0.33,0,9.972,0.89,5.00E-04,42.83,57.27
169d3881-b229-4a7f-83c6-92001e8d8c92,NA,18,2,12,NA,Beacon Hill,South Station,Lyft,Lux Black XL,30,2.42,1,48.23,46.21,Light Rain,0.0341,1,0.92,4.88,7.48,1.588,50.94,44.88,46.13,1006.41,129,1,1,1.588,0.86,0.0894,36.4,50.94
f3f62b2a-989f-4a62-aba8-d7bc881bd6ed,1544783716,10,14,12,14/12/2018 10:35,Beacon Hill,Fenway,Uber,UberX,12,2.32,1,27.71,27.71,Partly Cloudy,0,0,0.79,2.96,4.75,9.641,46.67,40.73,22.07,1033.84,148,0.14,0,9.641,0.24,0,27.05,46.67
da5f4b8c-0eb1-4e49-9050-cc9c3da914f9,NA,23,28,11,NA,South Station,Theatre District,Uber,Taxi,NA,1.3,1,39.35,33,Overcast,0,0,0.69,9.63,14.39,10,42.18,36.71,29.86,995.3,293,1,0,10,0.72,1.00E-04,33.1,42.18
aa9c4d1b-ab10-4c17-8755-cfb556c73a26,NA,9,27,11,NA,Beacon Hill,Northeastern University,Lyft,Lux Black,22.5,2.45,1,44.88,40.15,Light Rain,0.0786,1,0.93,8.86,15.23,3.522,46.91,33.82,43.03,991.89,67,1,0,3.522,0.68,0.1425,36.34,46.91
78539211-a4ae-457f-bb25-3d3de9366b0f,NA,11,15,12,NA,North Station,Boston University,Lyft,Lyft,11,3.16,1,47.34,46.24,Overcast,0.0024,0.12,0.88,3.47,6.73,8.099,54.4,39.22,43.91,1021.98,222,0.99,0,8.099,0.27,0.0075,39.78,54.4
554d7b0d-433e-43fd-aef0-2e23604e50c8,NA,2,15,12,NA,North Station,North End,Uber,UberPool,5.5,1.08,1,42.27,39.99,Overcast,0,0,0.89,3.95,3.99,10,46.97,40.72,39.17,1025.28,200,1,0,10,0.24,0,26.58,46.97
757896cf-7b91-470f-89ba-192e1079c771,NA,12,1,12,NA,Northeastern University,Beacon Hill,Lyft,Lyft XL,19.5,2.44,1.25,32.07,27.22,Partly Cloudy,0,0,0.79,4.94,4.94,9.712,44.11,34.58,26.45,1021.71,325,0.37,0,9.712,0.82,0,30.17,44.11
6e854bac-ae6e-4a8e-a008-ad24bc19f1b1,NA,16,28,11,NA,South Station,Beacon Hill,Uber,Black SUV,29.5,2.5,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75,42.6
d86b1dba-7028-45b5-b23f-cdd9ff3c4266,NA,1,15,12,NA,West End,South Station,Uber,UberX,8,1.71,1,41.77,39.35,Overcast,0,0,0.87,4.02,4.08,9.808,46.9,40.75,38.09,1025.95,191,0.99,0,9.808,0.24,0,26.76,46.9
590559b9-482a-4d79-b424-71a7b6e48d8c,1543631586,2,1,12,01/12/2018 02:33,Haymarket Square,West End,Uber,UberX,7.5,0.61,1,36.89,34.35,Overcast,0,0,0.71,3.41,4.58,9.884,42.57,31.48,28.43,1018.23,303,0.97,0,9.884,0.79,4.00E-04,28.64,42.57
abf3b037-f41d-4bf8-a399-560922291376,NA,8,16,12,NA,Boston University,West End,Uber,UberPool,8.5,3.04,1,39.67,35,Partly Cloudy,0,0,0.72,6.57,9.01,10,43.74,34.07,31.38,1022.08,51,0.32,0,10,0.3,0.1246,38.88,43.74
